loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
56.3059566878271,7.163244585978387,3.326489171956774,7.163244585978387,139.6940433121729,736.5199469682175,0.06,16.665297834391353,44.233500675172635,12271.451087743679,0.24418377707010805,681.748575146411,48,1,3,0,15.489733757935161,24.071356050924354,87.43891019114048,52.25513312103242,13.326489171956775,1
6.4366141897687665,1.0,1.0,1.0,11.253543240924936,29.96300379922618,0.30380314861387403,3.3274606423265745,9.252700713631302,98.16411801000127,0.01,5.4515511754786194,4,0,0,0,4.4366141897687665,2.0,8.253543240924936,3.0,1.0,1
17.900444173347275,3.3203553386778184,1.0,3.3203553386778184,47.70133252004182,205.88142351295454,0.14900444173347274,7.049777913326364,30.963812227256874,1405.9860226778203,0.06740266504008365,78.11100076635297,15,0,0,0,9.0,10.740266504008364,31.281421354711274,16.419911165330547,5.640710677355637,1
241.16888696583874,24.966603229547463,17.033396770452537,20.033396770452537,532.8525692033277,3464.750671822525,0.02,45.51193290088241,77.11360948648677,156683.49206586205,1.1530057093407282,8704.638522318493,183,23,27,3,27.93320645909493,62.61688869658387,329.03529988402863,203.8172693192991,48.933206459094926,1
58.98646592311272,8.0,7.276328761271976,5.48244749248535,210.53912344565666,1263.7285843295317,0.044824474924853495,25.7178527647525,53.398439562410545,31373.672868849248,0.41824474924853494,1742.9810414708124,40,5,9,0,24.828986283815926,38.51304114855222,131.71915987976558,78.81996356589107,15.0,1
26.389952791674226,5.1525118020814435,4.587519670135739,2.282496065972852,79.88736230904983,403.34571240776506,0.05847488197918557,17.809702577530306,24.658675587133978,6899.891195028275,0.13694976395837113,383.32419695038647,19,1,3,0,17.587519670135737,15.107456725701375,50.08492918751134,29.80243312153849,9.305023604162887,1
50.883554307603326,5.293899216799395,1.0,4.940848825199093,145.82254647559728,748.502259884675,0.06,16.267079574404057,46.01471352741202,12176.104897299783,0.25,676.4488990984651,42,1,4,0,13.059151174800906,22.471352741202118,90.05729451759576,55.765251958001514,9.58779843359879,1
63.91851080626972,6.105905697466749,3.0,5.105905697466749,179.91851080626972,1003.4501658586387,0.05105905697466749,19.149452141385062,52.7685198825845,19154.596429977806,0.33635434184800495,1064.1477231432766,47,2,5,0,17.576377210133003,30.2118113949335,113.96535952906898,65.95315127720075,11.211811394933498,1
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,1
48.0,6.677674682459424,1.0,6.677674682459424,152.52883923218891,789.670749087306,0.058925582274864746,18.129432304838954,43.734419616094456,14284.94932021195,0.265702329099459,793.605302026546,41,1,1,0,14.429767090054103,21.78511645497295,97.60325695732416,54.925582274864745,12.355349364918847,1
33.291719909359706,5.0,1.8388959879146272,4.0,101.38895987914627,476.24343446392487,0.05419447993957314,18.87203475541014,26.570035013104878,8758.77954256008,0.1609723996978657,486.596354204469,27,0,3,0,12.838895987914627,13.194479939573135,65.19447993957314,36.194479939573135,9.0,1
140.87352361125463,26.925117042096343,14.68219301804129,23.925117042096343,378.48083367139225,2208.74746453788,0.03,30.450451293904607,72.88719527596665,67082.20682575731,0.7380365503006882,3726.792614369588,110,15,10,1,17.658903490979355,39.658903490979355,241.60229568341978,136.87853798797246,52.850234084192685,1
29.5236642666989,2.9526714666021974,1.9526714666021976,2.4763357333010987,81.56794240077363,407.0664895716322,0.12094657066795605,8.478503410576087,50.44333251028458,3372.601074471811,0.13570992800096704,187.36471618102647,21,0,2,0,11.905342933204395,20.047328533397803,52.99694960067693,28.570992800096704,4.905342933204395,1
10.492619556438306,1.0,1.0,1.0,23.507380443561694,84.35034642480393,0.3502460147853898,2.9129580772812647,29.94986029508973,242.42986808659415,0.03,13.466949416661166,6,0,1,0,5.0,7.004920295707795,15.507380443561694,8.0,1.0,1
3.204680109057284,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1.0,1
98.30557271426457,10.044348483707417,5.862087877190385,10.044348483707417,261.44835150876156,1520.4981275145628,0.03817739393482967,26.27471039551635,59.93688602287011,39280.00780295501,0.5072417575438077,2182.223920066526,73,12,10,0,19.4532181804489,38.67496059898599,163.8620878771904,97.58626363157116,19.088696967414833,1
103.51475642136718,11.372271795506697,8.372271795506697,8.93067948876674,227.54042566070757,1352.5212227220659,0.033722717955066955,28.904378843534882,48.42593693507655,38474.16494438618,0.4516431026180691,2137.4525354217385,73,12,13,1,23.0,38.281125648327006,133.8177077056406,93.72271795506695,21.744543591013393,1
135.26258796268775,9.647211689739132,7.3209528934703565,8.647211689739132,346.7002707177233,2066.335169500565,0.03,37.070557662052174,55.75466810994593,76637.05760595694,0.6900530590279842,4257.617282265613,98,14,18,0,21.663129398134387,40.66312939813439,207.34217650466402,139.35809421305927,18.294423379478264,1
17.42012080647974,2.144969798380065,1.0,2.144969798380065,34.304728185420586,140.40679860805997,0.10724848991900324,9.498404497604977,15.499221002307827,1308.7271484779662,0.0428993959676013,72.70373047099812,11,0,2,0,10.0,7.014788588660454,21.57987919352026,12.724848991900323,3.2899395967601297,1
208.9844045986556,25.964620953945722,9.070758092108552,16.41415161842171,559.7617333881003,3605.8224010074764,0.027929241907891447,32.968655553820284,114.05934461589835,116038.23129968611,1.2030281601314408,6446.566163660869,157,19,25,3,21.24245485526513,65.03018057893948,360.3579787039082,199.4037546841921,50.929241907891445,1
61.78274113690776,7.928841714826567,6.573050288959403,7.0,115.06359027002955,617.8128512656536,0.05142316570346866,18.595442539457707,33.54638305704585,11439.253744273215,0.20426949711040598,635.5113170240633,38,2,4,0,22.50189200378597,27.142316570346864,105.71915086687821,57.64420857413283,13.0,1
28.86320500054604,4.930992407387183,2.8619848147743676,3.930992407387184,113.96610629657943,614.235059682919,0.06069007592612816,17.133364966626623,35.91625000389017,10516.372780588265,0.2020702277783845,584.2407483702328,22,0,4,0,19.654962036935917,22.276030370451267,74.93099240738718,39.035113889192246,8.861984814774367,1
13.236861917987568,2.059215479496892,1.0,1.1184309589937842,31.0,131.2346329626689,0.20940784520503108,4.745988179464161,27.67880063273951,622.3613691464628,0.04,34.57170983287043,10,0,1,0,8.0,10.822353561509324,18.177646438490676,12.822353561509324,3.118430958993784,1
7.506920437961835,1.0,1.0,1.0,14.0,50.19,0.33,3.0,16.73,150.57,0.02,8.36,4,0,0,0,6.0,6.0,8.0,6.0,1.0,1
6.818824143634036,1.5905879281829818,1.0,1.0,14.590587928182982,52.30430478289507,0.37134115497280873,2.7047060359085093,19.553010296714653,141.0438167184085,0.02,7.834376743917146,2,0,1,0,5.409412071817019,6.590587928182981,8.0,6.590587928182981,2.1811758563659636,1
84.9715497988337,8.32384993294457,1.0,7.567364256976244,215.88870669262784,1185.6260206702361,0.04189121418992082,22.036208894310725,54.45189312810067,25971.375560513992,0.39512971351936654,1442.850939322174,65,4,11,0,16.243514324031672,28.756485675968328,137.48452115077038,78.40418554185747,15.647699865889141,1
38.44765551387916,4.6716518558210325,1.0,3.671651855821032,80.94017773014761,412.89671240782116,0.10492522216268452,9.656430894009132,43.987445267603704,3932.6907492101636,0.1382087036044742,218.4853401721861,30,0,4,0,12.507477783731549,21.641740720894838,47.64174072089484,33.29843700925278,8.343303711642065,1
234.47269395989625,24.996573099346815,17.003426900653185,20.003426900653185,547.0856725163296,3586.4154977487465,0.02,44.066056880946405,82.04371415252005,157437.21420715176,1.1934932553638153,8746.514307170117,175,26,29,0,27.660955165578024,66.66438206623121,334.41786354944526,212.6678089668844,48.99314619869363,1
33.46809028736897,4.387236114947591,2.3872361149475907,3.6936180574737953,81.16170834484276,398.7403103101343,0.08693618057473795,11.167615135397693,36.06311675531269,4430.941941896996,0.13387236114947593,246.1644624896415,25,2,4,0,12.693618057473795,17.468090287368977,50.77447222989518,30.38723611494759,7.774472229895181,1
15.542245631703773,2.0,1.0,2.0,31.31336844755566,118.98677050405324,0.14228877184148114,7.124470529231123,16.710919989928847,847.72780369606,0.04,47.09992492270522,12,0,0,0,8.457754368296227,5.68663155244434,21.855614079259432,9.457754368296227,3.0,1
39.561636949546866,5.6546506868659545,1.0,3.690698626268091,90.63373282835113,458.7840622128824,0.08690698626268091,11.82977760867848,40.1473599548113,5337.520133061242,0.15381397252536183,296.5272095878804,34,0,2,0,13.309301373731909,20.03604793940214,55.28838351521709,35.345349313134044,9.963952060597864,1
22.303190149600198,3.3031901496001987,1.3031901496001987,2.3031901496001987,71.48404925199901,324.7774767737555,0.06,16.143909822323963,20.112739261220014,5243.555612016276,0.11,291.3048744234589,16,0,1,0,13.061165523600696,10.757975374000496,44.78723940159921,26.696809850399802,5.6063802992003975,1
49.23410449669297,6.0,1.0,6.0,147.75883083517056,741.0245351650514,0.06,16.206205845824147,45.72811330622099,12009.022982447948,0.24875883083517056,667.167460792433,42,2,1,0,12.124116916482944,20.248233832965887,93.63471391868762,54.12411691648294,11.0,1
54.9300400800961,6.921810894527983,2.0781891054720174,5.921810894527983,180.14814902537591,1031.501779814789,0.05460905447263991,18.721069794123853,55.33707923125206,19267.864589106754,0.34382716341791975,1070.437737802949,40,1,6,0,18.46090544726399,34.60905447263991,110.539094552736,69.60905447263991,12.843621789055966,1
40.84741727911001,4.435055147259993,2.435055147259993,3.7175275736299964,100.64944852740007,498.63736800474,0.07564944852740008,13.02794255539349,38.88452747998516,6448.5708045990705,0.1684741727911001,358.2548282171059,35,0,3,0,12.435055147259993,18.56494485274001,61.802031248290064,38.84741727911001,7.870110294519986,1
15.976597298063858,2.574771814562306,1.0,2.574771814562306,29.27568455631308,121.34651551592052,0.1327568455631308,7.551832420649021,16.488886089588263,906.7702475375617,0.04,50.3744581965312,8,0,4,0,10.0,7.700912741750775,18.0,11.275684556313081,4.149543629124612,1
17.84971563840437,2.0375710903989073,1.0751421807978148,1.0751421807978148,39.037571090398906,156.5229895783528,0.10037571090398908,9.613700236720765,16.28632618582891,1504.8287694363203,0.050375710903989075,83.60005687231912,13,0,1,0,9.075142180797815,7.037571090398908,24.11271327119672,14.924857819202185,3.0751421807978145,1
158.24253885011913,26.48853279511033,13.209864782886154,17.10493239144308,497.89506760855693,3283.2078251452735,0.02,47.69217400599793,68.89989009088222,156643.33654753817,1.0961639959633276,8702.409440269666,137,4,13,0,30.360665993887913,66.46559838533099,289.09173763911735,208.80332996943957,51.97706559022066,1
10.296640251547583,1.0,1.0,1.0,10.765546750515862,35.00667574837373,0.3229664025154758,3.077369572329766,11.434438666640437,107.36455973996259,0.01,5.965739777773406,5,0,1,0,5.765546750515861,3.7655467505158606,6.765546750515861,4.0,1.0,1
27.000383946927084,6.000034904266099,1.0000465390214646,5.0,130.99975567013732,697.1685557778163,0.05,18.670040721643783,37.34986620031329,13013.886375657356,0.22999953460978537,722.9897987187322,22,0,2,0,16.000034904266098,23.999930191467804,74.99991855671243,55.999837113424874,11.000069808532198,1
41.084039200623955,2.8331316569645844,1.0,2.8331316569645844,69.74909245634063,335.85701780495765,0.09,10.907551427474031,30.838820791694264,3659.845703096443,0.11416565828482292,203.32633591742191,24,8,6,0,12.750302514553123,15.750302514553123,42.74909245634063,27.0,4.666263313929169,1
31.432469456743235,1.5225101810855883,1.0,1.5225101810855883,55.0,250.40914068974158,0.11,9.236848574648018,27.116125509054278,2312.392622754187,0.08,128.46671232998332,22,1,3,0,11.0,12.477489818914412,34.04502036217118,20.954979637828824,5.864938913486469,1
80.92878514001653,11.163903260002916,1.0,11.163903260002916,273.945365579999,1636.0320790997691,0.03,28.78703453220137,56.84621361339637,47090.03545316352,0.5494536557999903,2616.1163230072734,67,2,9,0,21.945365579999027,40.83609673999708,166.8360967399971,107.10926884000195,21.327806520005833,1
15.242296533249004,1.0,1.0,1.0,40.973078162972335,177.15934802608822,0.19,5.327307816297234,33.22996107970024,944.3586861454293,0.06,52.46123255468016,9,0,0,0,8.0,12.026921837027666,24.946156325944667,16.02692183702767,1.0,1
27.39187996874508,5.0,3.0,4.226125331249672,68.20088261874245,345.2684625185266,0.06678375993749015,14.889318622001365,23.998203005369547,5061.608902014332,0.11678375993749016,281.1996151800636,22,0,2,0,17.86937334375164,15.678375993749016,42.070255962494095,26.13062665624836,8.773874668750327,1
30.870608962546033,1.3041987196362808,1.0,1.3041987196362808,58.95458335527165,272.6912456266635,0.11912596158908843,8.652930765585634,32.45302342718763,2328.06457233002,0.08912596158908842,129.33834646846938,23,2,3,0,10.391602560727438,14.216794878545123,35.433589757090246,23.520993598181406,7.174807682182315,1
113.81433285539579,15.696057487744973,12.176344926469836,11.911827536765083,296.73548261029526,1762.022443141184,0.03,31.110953584313563,56.67214992830937,54801.49671621306,0.5860788502451005,3044.5243328993847,87,5,16,1,21.0,40.30394251225503,177.3433676348053,119.39211497548995,30.392114975489946,1
126.74666637551039,16.0,10.0,13.23041666211735,345.75124976798486,2099.051147821241,0.0323041666211735,31.92676252770534,66.78678735928963,66502.74762080052,0.696866665938776,3694.595766433378,101,5,14,0,20.4608333242347,46.83874990446435,202.06458317410724,143.6866665938776,31.0,1
36.01031675460418,1.0029476441726228,1.0,1.0029476441726228,69.02063350920837,293.2388710032271,0.09004421466258934,10.796241753679906,27.167987881419055,3165.521665887535,0.10004421466258935,175.85787769619571,18,10,4,0,8.99852617791369,10.008842932517869,45.007369110431554,24.0132643987768,1.0058952883452457,1
12.082620823648014,1.2706552059120035,1.0,1.0,15.353276029560018,57.87808971654712,0.2716524164729603,3.7293447940879965,16.14102487770252,211.4070360354587,0.02,11.742763477084322,5,0,0,0,8.0,8.518517676856048,13.059828088680055,9.601138500504062,1.5413104118240073,1
24.635300497792137,2.0,1.0,2.0,37.70160949819357,167.85101210525931,0.18867381999197141,5.245699560337201,32.14102477197925,878.2720067402653,0.059336909995985704,48.79081439446008,17,1,2,0,9.033154500200714,12.834227498996427,22.834227498996427,14.867381999197141,3.0,1
22.44858696657009,3.4485869665700903,1.4485869665700901,2.4485869665700903,70.75706516714955,324.41180377907625,0.06,16.11701141118453,20.123644022492755,5229.090082695942,0.11,290.50155700970026,16,0,1,0,13.570054382995316,11.121467416425226,44.20565213371964,26.55141303342991,5.897173933140181,1
8.34781123278631,1.6630471918034224,1.0,1.6630471918034224,12.010858424589733,40.57798057085002,0.21021716849179467,4.828808989754278,8.766172219720403,191.20077984602932,0.013369528081965776,10.621516762983413,5,0,0,0,7.336952808196577,3.010858424589733,8.336952808196578,3.673905616393155,2.326094383606845,1
35.51620734608257,4.741896326958715,1.0,4.0,76.48379265391743,378.06229960085324,0.09741896326958716,10.21679494671188,37.07622802693426,3856.79561975088,0.12741896326958715,214.26887829908756,29,0,3,0,12.48379265391743,18.451377961752293,46.51620734608257,29.96758530783486,8.48379265391743,1
10.242126895452625,1.0,1.0,1.0,11.151574620909475,37.04322774141946,0.33,3.0,12.348247829209518,111.13119897046747,0.01,6.173366041500211,5,0,0,0,6.0,4.0,7.151574620909475,4.0,1.0,1
104.1064729971018,14.267887591040827,10.42262919701361,13.84525839402722,269.9700452567414,1694.4225923457188,0.04577370802986391,23.390266919518652,72.87591979661667,39532.12559762471,0.5688685401493195,2196.2289188566847,69,14,18,0,23.0,54.46422481791834,159.54741605972782,110.4226291970136,27.535775182081654,1
37.299650791774596,5.697069094359571,1.0,4.091207283078712,136.1498253958873,733.6186465666565,0.053029309056404295,17.861174481940054,41.5122706434995,13033.853146681704,0.24211723622561718,724.1017564237004,27,3,4,0,16.0,25.817585433842574,78.93810177332558,57.21172362256172,10.394138188719142,1
38.277065938161215,1.6505902680460622,1.0,1.6505902680460622,73.55413187632243,321.55380651897383,0.09975885402069093,9.970497408241272,33.31735459509736,3157.099073564061,0.10975885402069094,175.39157500700685,19,8,5,0,8.674704865976969,11.951770804138187,46.626475670115155,26.92765620620728,2.3011805360921245,1
34.68931999647769,5.0,3.0,4.712621333098513,79.3902906612658,398.53490976095617,0.08137863999295539,12.865495254310186,32.08376655609728,5033.358079186969,0.1313786399929554,279.6282330940918,28,0,1,0,15.436893334507436,17.13786399929554,50.82718399577323,28.563106665492565,8.287378666901487,1
